"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 01 14:30:39 GMT 2023","Thu Jun 01 14:31:41 GMT 2023","61816","","AppTest","","AppTest","newFlight","First Flight to Thessaloniki",""
