"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 01 11:37:51 GMT 2023","Thu Jun 01 11:38:23 GMT 2023","31702","","AppTest","","AppTest","newFlight","First Flight",""
